Speed, AvePeak
13.849683895484421,19.759228962794136
12.526597998238985,23.507972338322876
11.184552835321655,27.31043363325531
9.430545756986964,32.2801203552036
7.843818983345306,36.77584621385497
7.442996562446264,37.911509739735585
6.230424532835717,41.3471304902988
5.82283014533856,42.50198125487408
15.707706619745178,14.494831244055328
13.849683895484421,19.759228962794136
12.526597998238985,23.507972338322876
9.036327925026304,33.397070879092134
6.4335801824276935,40.77152281645487
5.413515950299218,43.66170480748555
5.002471039847446,44.82633205376557
14.411016112884326,18.16878768016107
13.095932832876512,21.894856973516546
12.145108872789399,24.588858193763375
10.797571900432086,28.406879615442424
8.640474334426804,34.51865605245739
6.230424532835717,41.3471304902988
5.82283014533856,42.50198125487408
15.89146914666558,13.974170751114192
12.716761613056999,22.969175429671832
11.377449773725198,26.763892307778608
7.843818983345306,36.77584621385497
5.82283014533856,42.50198125487408
5.618388703348414,43.081232007179494
16.257896018074586,12.935961282122012
11.953780993359024,25.130953852149435
9.233640676493689,32.83801808326788
8.640474334426804,34.51865605245739
6.63630992919033,40.197121867294065
5.413515950299218,43.66170480748555
13.28494277797885,21.35932879572659
10.797571900432086,28.406879615442424
6.63630992919033,40.197121867294065
5.618388703348414,43.081232007179494
5.208210519841261,44.24340352711643
12.716761613056999,22.969175429671832
7.04049706028823,39.051924995850015
6.63630992919033,40.197121867294065
5.208210519841261,44.24340352711643
4.796296132382752,45.410494291582204
11.762062648868588,25.674155828205667
10.214114534093957,30.060008820067118
8.838606235213911,33.957282333560585
6.4335801824276935,40.77152281645487
5.208210519841261,44.24340352711643
4.382634494076063,46.58253560011782
16.986387536232964,10.87190198067327
15.154209469522009,16.063073169687637
10.409000088112347,29.507833083681685
8.44193094474917,35.08119565654402
6.4335801824276935,40.77152281645487
6.026841636872364,41.9239486955283
17.348469459119602,9.846003199161123
13.473570498723046,20.824883586951376
11.762062648868588,25.674155828205667
8.640474334426804,34.51865605245739
7.04049706028823,39.051924995850015
5.413515950299218,43.66170480748555
4.175144978046436,47.170422562201765
14.597374648041214,17.640771830549895
13.095932832876512,21.894856973516546
12.526597998238985,23.507972338322876
12.336047478812995,24.047865476696515
9.627044428645373,31.72337411883811
8.242974782951629,35.64490478163705
7.241957103688121,38.48112153955032
16.257896018074586,12.935961282122012
11.569952642795942,26.21846751207816
10.409000088112347,29.507833083681685
9.036327925026304,33.397070879092134
7.643616752260173,37.34308586859618
6.230424532835717,41.3471304902988
15.154209469522009,16.063073169687637
11.953780993359024,25.130953852149435
6.230424532835717,41.3471304902988
5.82283014533856,42.50198125487408
4.796296132382752,45.410494291582204
14.037171874011136,19.22801302363511
12.716761613056999,22.969175429671832
10.018827568017858,30.613321890616067
8.242974782951629,35.64490478163705
7.442996562446264,37.911509739735585
7.04049706028823,39.051924995850015
14.037171874011136,19.22801302363511
12.906539500461594,22.431471415358818
11.184552835321655,27.31043363325531
5.413515950299218,43.66170480748555
5.002471039847446,44.82633205376557
13.28494277797885,21.35932879572659
10.603485466455133,28.956791178377124
8.242974782951629,35.64490478163705
5.618388703348414,43.081232007179494
5.413515950299218,43.66170480748555
16.257896018074586,12.935961282122012
12.716761613056999,22.969175429671832
9.823137948403462,31.16777581285686
7.643616752260173,37.34308586859618
6.4335801824276935,40.77152281645487
5.002471039847446,44.82633205376557
14.783358969272083,17.1138162537291
13.095932832876512,21.894856973516546
10.409000088112347,29.507833083681685
7.442996562446264,37.911509739735585
6.63630992919033,40.197121867294065
5.208210519841261,44.24340352711643
17.167607923802592,10.358444215892662
12.145108872789399,24.588858193763375
10.99126061630663,27.858094920464552
6.4335801824276935,40.77152281645487
4.589684413673429,45.99589416125862
16.986387536232964,10.87190198067327
14.783358969272083,17.1138162537291
13.849683895484421,19.759228962794136
11.377449773725198,26.763892307778608
9.430545756986964,32.2801203552036
7.442996562446264,37.911509739735585
6.230424532835717,41.3471304902988
16.07486524780947,13.454548464539842
14.411016112884326,18.16878768016107
10.99126061630663,27.858094920464552
9.627044428645373,31.72337411883811
7.442996562446264,37.911509739735585
7.04049706028823,39.051924995850015
6.838615111038283,39.6239238520582
16.07486524780947,13.454548464539842
11.184552835321655,27.31043363325531
10.018827568017858,30.613321890616067
6.63630992919033,40.197121867294065
5.618388703348414,43.081232007179494
15.707706619745178,14.494831244055328
14.411016112884326,18.16878768016107
11.184552835321655,27.31043363325531
10.018827568017858,30.613321890616067
9.233640676493689,32.83801808326788
8.242974782951629,35.64490478163705
7.04049706028823,39.051924995850015
6.4335801824276935,40.77152281645487
15.154209469522009,16.063073169687637
11.762062648868588,25.674155828205667
8.242974782951629,35.64490478163705
7.643616752260173,37.34308586859618
5.413515950299218,43.66170480748555
5.002471039847446,44.82633205376557
17.167607923802592,10.358444215892662
14.037171874011136,19.22801302363511
10.603485466455133,28.956791178377124
9.233640676493689,32.83801808326788
7.241957103688121,38.48112153955032
5.82283014533856,42.50198125487408
14.224282233245757,18.69786700580369
11.569952642795942,26.21846751207816
9.627044428645373,31.72337411883811
7.241957103688121,38.48112153955032
6.63630992919033,40.197121867294065
16.986387536232964,10.87190198067327
8.44193094474917,35.08119565654402
7.843818983345306,36.77584621385497
6.230424532835717,41.3471304902988
5.82283014533856,42.50198125487408
15.707706619745178,14.494831244055328
13.849683895484421,19.759228962794136
10.214114534093957,30.060008820067118
7.843818983345306,36.77584621385497
6.230424532835717,41.3471304902988
5.618388703348414,43.081232007179494
14.783358969272083,17.1138162537291
13.473570498723046,20.824883586951376
12.526597998238985,23.507972338322876
10.797571900432086,28.406879615442424
8.44193094474917,35.08119565654402
7.643616752260173,37.34308586859618
6.230424532835717,41.3471304902988
6.026841636872364,41.9239486955283
16.257896018074586,12.935961282122012
14.224282233245757,18.69786700580369
8.640474334426804,34.51865605245739
8.043604560463557,36.20978707868659
6.63630992919033,40.197121867294065
13.28494277797885,21.35932879572659
11.569952642795942,26.21846751207816
9.627044428645373,31.72337411883811
6.4335801824276935,40.77152281645487
13.849683895484421,19.759228962794136
12.145108872789399,24.588858193763375
9.430545756986964,32.2801203552036
8.44193094474917,35.08119565654402
7.04049706028823,39.051924995850015
16.440562548000866,12.418406113997552
13.661817153364723,20.29151806546662
12.336047478812995,24.047865476696515
10.018827568017858,30.613321890616067
8.242974782951629,35.64490478163705
7.643616752260173,37.34308586859618
6.4335801824276935,40.77152281645487
15.707706619745178,14.494831244055328
14.597374648041214,17.640771830549895
10.409000088112347,29.507833083681685
9.430545756986964,32.2801203552036
6.026841636872364,41.9239486955283
14.597374648041214,17.640771830549895
10.797571900432086,28.406879615442424
9.430545756986964,32.2801203552036
6.838615111038283,39.6239238520582
6.4335801824276935,40.77152281645487
16.986387536232964,10.87190198067327
12.526597998238985,23.507972338322876
10.018827568017858,30.613321890616067
6.838615111038283,39.6239238520582
6.026841636872364,41.9239486955283
16.07486524780947,13.454548464539842
9.036327925026304,33.397070879092134
7.442996562446264,37.911509739735585
6.026841636872364,41.9239486955283
16.986387536232964,10.87190198067327
13.849683895484421,19.759228962794136
12.526597998238985,23.507972338322876
9.036327925026304,33.397070879092134
7.442996562446264,37.911509739735585
6.838615111038283,39.6239238520582
6.63630992919033,40.197121867294065
15.523576567770938,15.016533057982343
13.849683895484421,19.759228962794136
8.44193094474917,35.08119565654402
8.242974782951629,35.64490478163705
7.843818983345306,36.77584621385497
7.643616752260173,37.34308586859618
17.167607923802592,10.358444215892662
14.224282233245757,18.69786700580369
12.906539500461594,22.431471415358818
10.409000088112347,29.507833083681685
8.44193094474917,35.08119565654402
6.4335801824276935,40.77152281645487
16.6228659237921,11.901879882589045
14.96897020259677,16.58791775930915
11.762062648868588,25.674155828205667
9.823137948403462,31.16777581285686
7.442996562446264,37.911509739735585
15.154209469522009,16.063073169687637
14.224282233245757,18.69786700580369
11.762062648868588,25.674155828205667
10.409000088112347,29.507833083681685
9.430545756986964,32.2801203552036
7.643616752260173,37.34308586859618
7.241957103688121,38.48112153955032
16.440562548000866,12.418406113997552
14.783358969272083,17.1138162537291
11.184552835321655,27.31043363325531
9.036327925026304,33.397070879092134
7.241957103688121,38.48112153955032
6.63630992919033,40.197121867294065
6.230424532835717,41.3471304902988
13.849683895484421,19.759228962794136
9.233640676493689,32.83801808326788
7.241957103688121,38.48112153955032
5.618388703348414,43.081232007179494
14.783358969272083,17.1138162537291
13.28494277797885,21.35932879572659
9.823137948403462,31.16777581285686
8.242974782951629,35.64490478163705
7.643616752260173,37.34308586859618
16.257896018074586,12.935961282122012
13.849683895484421,19.759228962794136
10.797571900432086,28.406879615442424
6.230424532835717,41.3471304902988
5.413515950299218,43.66170480748555
12.145108872789399,24.588858193763375
9.430545756986964,32.2801203552036
7.04049706028823,39.051924995850015
6.4335801824276935,40.77152281645487
15.154209469522009,16.063073169687637
12.716761613056999,22.969175429671832
10.409000088112347,29.507833083681685
7.241957103688121,38.48112153955032
6.63630992919033,40.197121867294065
14.411016112884326,18.16878768016107
12.906539500461594,22.431471415358818
10.214114534093957,30.060008820067118
7.442996562446264,37.911509739735585
6.4335801824276935,40.77152281645487
6.026841636872364,41.9239486955283
5.82283014533856,42.50198125487408
13.095932832876512,21.894856973516546
10.603485466455133,28.956791178377124
8.043604560463557,36.20978707868659
7.04049706028823,39.051924995850015
16.6228659237921,11.901879882589045
11.953780993359024,25.130953852149435
9.627044428645373,31.72337411883811
7.643616752260173,37.34308586859618
7.04049706028823,39.051924995850015
6.63630992919033,40.197121867294065
15.154209469522009,16.063073169687637
13.28494277797885,21.35932879572659
10.018827568017858,30.613321890616067
9.430545756986964,32.2801203552036
7.843818983345306,36.77584621385497
6.838615111038283,39.6239238520582
6.230424532835717,41.3471304902988
14.783358969272083,17.1138162537291
10.797571900432086,28.406879615442424
9.627044428645373,31.72337411883811
7.643616752260173,37.34308586859618
6.838615111038283,39.6239238520582
14.597374648041214,17.640771830549895
11.953780993359024,25.130953852149435
9.823137948403462,31.16777581285686
8.043604560463557,36.20978707868659
7.04049706028823,39.051924995850015
6.838615111038283,39.6239238520582
6.63630992919033,40.197121867294065
14.783358969272083,17.1138162537291
11.377449773725198,26.763892307778608
9.627044428645373,31.72337411883811
8.640474334426804,34.51865605245739
7.643616752260173,37.34308586859618
7.442996562446264,37.911509739735585
12.145108872789399,24.588858193763375
8.242974782951629,35.64490478163705
6.230424532835717,41.3471304902988
5.82283014533856,42.50198125487408
12.526597998238985,23.507972338322876
8.640474334426804,34.51865605245739
7.843818983345306,36.77584621385497
6.4335801824276935,40.77152281645487
17.348469459119602,9.846003199161123
14.96897020259677,16.58791775930915
14.224282233245757,18.69786700580369
12.336047478812995,24.047865476696515
10.409000088112347,29.507833083681685
8.640474334426804,34.51865605245739
7.843818983345306,36.77584621385497
16.986387536232964,10.87190198067327
12.906539500461594,22.431471415358818
11.953780993359024,25.130953852149435
10.018827568017858,30.613321890616067
9.233640676493689,32.83801808326788
8.44193094474917,35.08119565654402
7.442996562446264,37.911509739735585
16.986387536232964,10.87190198067327
11.762062648868588,25.674155828205667
10.603485466455133,28.956791178377124
9.233640676493689,32.83801808326788
7.442996562446264,37.911509739735585
7.04049706028823,39.051924995850015
17.167607923802592,10.358444215892662
12.906539500461594,22.431471415358818
10.99126061630663,27.858094920464552
9.823137948403462,31.16777581285686
8.640474334426804,34.51865605245739
7.04049706028823,39.051924995850015
6.838615111038283,39.6239238520582
13.473570498723046,20.824883586951376
9.430545756986964,32.2801203552036
7.643616752260173,37.34308586859618
6.838615111038283,39.6239238520582
6.4335801824276935,40.77152281645487
17.167607923802592,10.358444215892662
12.716761613056999,22.969175429671832
10.214114534093957,30.060008820067118
6.838615111038283,39.6239238520582
6.4335801824276935,40.77152281645487
14.597374648041214,17.640771830549895
9.823137948403462,31.16777581285686
9.627044428645373,31.72337411883811
7.241957103688121,38.48112153955032
6.838615111038283,39.6239238520582
12.145108872789399,24.588858193763375
8.043604560463557,36.20978707868659
5.82283014533856,42.50198125487408
5.208210519841261,44.24340352711643
13.28494277797885,21.35932879572659
12.336047478812995,24.047865476696515
9.627044428645373,31.72337411883811
9.233640676493689,32.83801808326788
9.036327925026304,33.397070879092134
13.473570498723046,20.824883586951376
10.797571900432086,28.406879615442424
9.627044428645373,31.72337411883811
7.241957103688121,38.48112153955032
7.04049706028823,39.051924995850015
14.783358969272083,17.1138162537291
11.953780993359024,25.130953852149435
10.603485466455133,28.956791178377124
9.627044428645373,31.72337411883811
7.843818983345306,36.77584621385497
6.838615111038283,39.6239238520582
6.63630992919033,40.197121867294065
16.6228659237921,11.901879882589045
11.377449773725198,26.763892307778608
6.63630992919033,40.197121867294065
5.413515950299218,43.66170480748555
16.804807227337477,11.38637952254381
14.411016112884326,18.16878768016107
13.28494277797885,21.35932879572659
10.214114534093957,30.060008820067118
8.640474334426804,34.51865605245739
7.04049706028823,39.051924995850015
16.440562548000866,12.418406113997552
14.597374648041214,17.640771830549895
13.28494277797885,21.35932879572659
12.716761613056999,22.969175429671832
10.99126061630663,27.858094920464552
14.037171874011136,19.22801302363511
9.233640676493689,32.83801808326788
8.640474334426804,34.51865605245739
7.643616752260173,37.34308586859618
16.804807227337477,11.38637952254381
12.336047478812995,24.047865476696515
10.797571900432086,28.406879615442424
9.036327925026304,33.397070879092134
8.242974782951629,35.64490478163705
7.04049706028823,39.051924995850015
14.597374648041214,17.640771830549895
13.28494277797885,21.35932879572659
10.409000088112347,29.507833083681685
8.242974782951629,35.64490478163705
8.043604560463557,36.20978707868659
16.07486524780947,13.454548464539842
12.526597998238985,23.507972338322876
9.233640676493689,32.83801808326788
9.036327925026304,33.397070879092134
8.838606235213911,33.957282333560585
7.643616752260173,37.34308586859618
14.783358969272083,17.1138162537291
13.661817153364723,20.29151806546662
12.526597998238985,23.507972338322876
8.838606235213911,33.957282333560585
7.241957103688121,38.48112153955032
14.597374648041214,17.640771830549895
13.473570498723046,20.824883586951376
12.336047478812995,24.047865476696515
11.569952642795942,26.21846751207816
10.018827568017858,30.613321890616067
9.036327925026304,33.397070879092134
8.838606235213911,33.957282333560585
16.440562548000866,12.418406113997552
14.783358969272083,17.1138162537291
13.473570498723046,20.824883586951376
11.953780993359024,25.130953852149435
7.843818983345306,36.77584621385497
7.241957103688121,38.48112153955032
6.63630992919033,40.197121867294065
17.348469459119602,9.846003199161123
14.597374648041214,17.640771830549895
11.377449773725198,26.763892307778608
9.233640676493689,32.83801808326788
8.44193094474917,35.08119565654402
7.04049706028823,39.051924995850015
16.07486524780947,13.454548464539842
14.597374648041214,17.640771830549895
13.849683895484421,19.759228962794136
11.953780993359024,25.130953852149435
10.409000088112347,29.507833083681685
8.640474334426804,34.51865605245739
15.154209469522009,16.063073169687637
13.661817153364723,20.29151806546662
12.145108872789399,24.588858193763375
10.99126061630663,27.858094920464552
8.043604560463557,36.20978707868659
7.843818983345306,36.77584621385497
15.89146914666558,13.974170751114192
14.597374648041214,17.640771830549895
10.99126061630663,27.858094920464552
9.823137948403462,31.16777581285686
9.430545756986964,32.2801203552036
7.843818983345306,36.77584621385497
7.442996562446264,37.911509739735585
17.167607923802592,10.358444215892662
15.339077887064017,15.539279319985289
13.849683895484421,19.759228962794136
10.99126061630663,27.858094920464552
9.036327925026304,33.397070879092134
8.640474334426804,34.51865605245739
7.442996562446264,37.911509739735585
7.241957103688121,38.48112153955032
16.804807227337477,11.38637952254381
12.336047478812995,24.047865476696515
11.377449773725198,26.763892307778608
10.409000088112347,29.507833083681685
8.640474334426804,34.51865605245739
7.843818983345306,36.77584621385497
7.241957103688121,38.48112153955032
14.783358969272083,17.1138162537291
11.184552835321655,27.31043363325531
9.430545756986964,32.2801203552036
8.44193094474917,35.08119565654402
8.043604560463557,36.20978707868659
16.986387536232964,10.87190198067327
12.716761613056999,22.969175429671832
9.233640676493689,32.83801808326788
7.843818983345306,36.77584621385497
15.154209469522009,16.063073169687637
12.336047478812995,24.047865476696515
9.627044428645373,31.72337411883811
8.242974782951629,35.64490478163705
6.63630992919033,40.197121867294065
17.167607923802592,10.358444215892662
15.89146914666558,13.974170751114192
15.154209469522009,16.063073169687637
13.473570498723046,20.824883586951376
11.953780993359024,25.130953852149435
11.569952642795942,26.21846751207816
11.184552835321655,27.31043363325531
8.838606235213911,33.957282333560585
16.07486524780947,13.454548464539842
14.411016112884326,18.16878768016107
10.409000088112347,29.507833083681685
9.233640676493689,32.83801808326788
8.640474334426804,34.51865605245739
7.04049706028823,39.051924995850015
6.838615111038283,39.6239238520582
14.411016112884326,18.16878768016107
13.473570498723046,20.824883586951376
11.569952642795942,26.21846751207816
9.430545756986964,32.2801203552036
8.640474334426804,34.51865605245739
15.154209469522009,16.063073169687637
14.037171874011136,19.22801302363511
12.906539500461594,22.431471415358818
9.430545756986964,32.2801203552036
7.442996562446264,37.911509739735585
7.04049706028823,39.051924995850015
16.07486524780947,13.454548464539842
12.906539500461594,22.431471415358818
10.603485466455133,28.956791178377124
9.233640676493689,32.83801808326788
8.043604560463557,36.20978707868659
7.643616752260173,37.34308586859618
15.339077887064017,15.539279319985289
9.823137948403462,31.16777581285686
7.843818983345306,36.77584621385497
7.04049706028823,39.051924995850015
6.230424532835717,41.3471304902988
15.523576567770938,15.016533057982343
9.823137948403462,31.16777581285686
8.043604560463557,36.20978707868659
6.63630992919033,40.197121867294065
17.167607923802592,10.358444215892662
15.89146914666558,13.974170751114192
15.154209469522009,16.063073169687637
9.627044428645373,31.72337411883811
9.036327925026304,33.397070879092134
8.838606235213911,33.957282333560585
15.154209469522009,16.063073169687637
12.145108872789399,24.588858193763375
10.99126061630663,27.858094920464552
8.640474334426804,34.51865605245739
6.63630992919033,40.197121867294065
15.707706619745178,14.494831244055328
12.526597998238985,23.507972338322876
10.214114534093957,30.060008820067118
8.640474334426804,34.51865605245739
7.843818983345306,36.77584621385497
17.167607923802592,10.358444215892662
11.184552835321655,27.31043363325531
9.036327925026304,33.397070879092134
7.04049706028823,39.051924995850015
6.838615111038283,39.6239238520582
14.411016112884326,18.16878768016107
9.430545756986964,32.2801203552036
7.04049706028823,39.051924995850015
6.63630992919033,40.197121867294065
13.473570498723046,20.824883586951376
12.336047478812995,24.047865476696515
10.409000088112347,29.507833083681685
9.036327925026304,33.397070879092134
8.838606235213911,33.957282333560585
13.095932832876512,21.894856973516546
11.762062648868588,25.674155828205667
9.823137948403462,31.16777581285686
8.838606235213911,33.957282333560585
8.242974782951629,35.64490478163705
8.043604560463557,36.20978707868659
14.224282233245757,18.69786700580369
10.603485466455133,28.956791178377124
10.018827568017858,30.613321890616067
9.627044428645373,31.72337411883811
14.597374648041214,17.640771830549895
11.953780993359024,25.130953852149435
10.99126061630663,27.858094920464552
9.233640676493689,32.83801808326788
8.043604560463557,36.20978707868659
7.643616752260173,37.34308586859618
15.523576567770938,15.016533057982343
14.597374648041214,17.640771830549895
12.336047478812995,24.047865476696515
10.214114534093957,30.060008820067118
7.643616752260173,37.34308586859618
15.154209469522009,16.063073169687637
10.018827568017858,30.613321890616067
8.242974782951629,35.64490478163705
8.043604560463557,36.20978707868659
17.348469459119602,9.846003199161123
15.89146914666558,13.974170751114192
11.569952642795942,26.21846751207816
10.603485466455133,28.956791178377124
9.036327925026304,33.397070879092134
8.242974782951629,35.64490478163705
14.597374648041214,17.640771830549895
10.797571900432086,28.406879615442424
10.214114534093957,30.060008820067118
8.44193094474917,35.08119565654402
14.783358969272083,17.1138162537291
9.823137948403462,31.16777581285686
9.627044428645373,31.72337411883811
7.843818983345306,36.77584621385497
14.783358969272083,17.1138162537291
12.336047478812995,24.047865476696515
8.043604560463557,36.20978707868659
7.643616752260173,37.34308586859618
7.442996562446264,37.911509739735585
16.257896018074586,12.935961282122012
14.597374648041214,17.640771830549895
12.336047478812995,24.047865476696515
10.409000088112347,29.507833083681685
8.043604560463557,36.20978707868659
7.843818983345306,36.77584621385497
10.409000088112347,29.507833083681685
9.823137948403462,31.16777581285686
8.043604560463557,36.20978707868659
7.04049706028823,39.051924995850015
16.986387536232964,10.87190198067327
14.783358969272083,17.1138162537291
13.661817153364723,20.29151806546662
12.145108872789399,24.588858193763375
10.214114534093957,30.060008820067118
9.627044428645373,31.72337411883811
8.640474334426804,34.51865605245739
15.154209469522009,16.063073169687637
13.473570498723046,20.824883586951376
10.018827568017858,30.613321890616067
8.242974782951629,35.64490478163705
7.643616752260173,37.34308586859618
7.04049706028823,39.051924995850015
14.037171874011136,19.22801302363511
12.906539500461594,22.431471415358818
11.762062648868588,25.674155828205667
9.823137948403462,31.16777581285686
9.036327925026304,33.397070879092134
8.043604560463557,36.20978707868659
6.838615111038283,39.6239238520582
15.154209469522009,16.063073169687637
11.953780993359024,25.130953852149435
10.797571900432086,28.406879615442424
9.430545756986964,32.2801203552036
8.44193094474917,35.08119565654402
13.473570498723046,20.824883586951376
12.145108872789399,24.588858193763375
8.640474334426804,34.51865605245739
8.043604560463557,36.20978707868659
7.04049706028823,39.051924995850015
13.473570498723046,20.824883586951376
11.184552835321655,27.31043363325531
8.838606235213911,33.957282333560585
8.242974782951629,35.64490478163705
16.6228659237921,11.901879882589045
12.716761613056999,22.969175429671832
9.233640676493689,32.83801808326788
8.640474334426804,34.51865605245739
7.643616752260173,37.34308586859618
16.804807227337477,11.38637952254381
13.095932832876512,21.894856973516546
10.797571900432086,28.406879615442424
9.233640676493689,32.83801808326788
7.843818983345306,36.77584621385497
15.523576567770938,15.016533057982343
12.526597998238985,23.507972338322876
11.184552835321655,27.31043363325531
8.043604560463557,36.20978707868659
7.442996562446264,37.911509739735585
16.257896018074586,12.935961282122012
13.473570498723046,20.824883586951376
10.99126061630663,27.858094920464552
8.44193094474917,35.08119565654402
7.442996562446264,37.911509739735585
6.63630992919033,40.197121867294065
16.07486524780947,13.454548464539842
11.953780993359024,25.130953852149435
10.99126061630663,27.858094920464552
7.843818983345306,36.77584621385497
14.783358969272083,17.1138162537291
12.526597998238985,23.507972338322876
10.99126061630663,27.858094920464552
10.214114534093957,30.060008820067118
7.04049706028823,39.051924995850015
16.804807227337477,11.38637952254381
15.707706619745178,14.494831244055328
13.473570498723046,20.824883586951376
10.409000088112347,29.507833083681685
8.242974782951629,35.64490478163705
7.843818983345306,36.77584621385497
17.167607923802592,10.358444215892662
9.233640676493689,32.83801808326788
8.043604560463557,36.20978707868659
6.838615111038283,39.6239238520582
12.906539500461594,22.431471415358818
10.409000088112347,29.507833083681685
8.44193094474917,35.08119565654402
7.241957103688121,38.48112153955032
16.804807227337477,11.38637952254381
15.707706619745178,14.494831244055328
11.569952642795942,26.21846751207816
10.99126061630663,27.858094920464552
9.430545756986964,32.2801203552036
8.838606235213911,33.957282333560585
12.906539500461594,22.431471415358818
9.627044428645373,31.72337411883811
8.043604560463557,36.20978707868659
6.230424532835717,41.3471304902988
15.707706619745178,14.494831244055328
11.569952642795942,26.21846751207816
9.036327925026304,33.397070879092134
6.838615111038283,39.6239238520582
13.849683895484421,19.759228962794136
10.409000088112347,29.507833083681685
9.233640676493689,32.83801808326788
7.241957103688121,38.48112153955032
5.413515950299218,43.66170480748555
5.002471039847446,44.82633205376557
16.257896018074586,12.935961282122012
14.783358969272083,17.1138162537291
12.526597998238985,23.507972338322876
